Order ID,Customer Name,Region,Category,Product Name,Quantity,Total Sales,Net Profit,Sales with GST
12167,Charvi Mallick,North,Home Decor,Vase Animi,2,158716.0,38917.65,187284.88
12168,Ishita Vyas,North,Clothing,Accessories Quasi,5,184654.0,25041.58,217891.72
12172,Lakshay Devi,North,Books,Biography Illum,2,86927.8,14222.35,102574.804
12173,Vidur Tripathi,North,Home Decor,Clock Optio,2,57235.6,10384.91,67538.008
12174,Alia Ray,North,Electronics,Camera Debitis,4,112901.8,24805.27,133224.124
12176,Ryan Choudhry,North,Books,Textbook Error,1,24797.6,2698.76,29261.167999999998
12194,Tiya Jayaraman,North,Groceries,Sugar Dicta,4,46692.2,10966.25,55096.795999999995
12199,Trisha Lad,North,Electronics,Headphones Error,4,88092.8,12881.23,103949.504
12201,Darshit Mand,North,Furniture,Bed Eos,5,5852.0,646.64,6905.36
12202,Riaan Bassi,North,Clothing,Women's Wear Illum,4,254068.4,14388.64,299800.712
12203,Adira Choudhry,North,Kitchen,Cookware Set Corporis,1,17341.0,2656.37,20462.379999999997
12204,Hrishita Kumar,North,Clothing,Shoes A,1,43547.0,2179.9,51385.46
12208,Tiya Sarna,North,Clothing,Accessories Ipsam,5,233667.0,36076.39,275727.06
12216,Umang Bail,North,Electronics,Camera Rem,4,157221.2,11773.36,185521.016
12219,Zaina Soman,North,Home Decor,Clock Labore,1,25908.4,3410.62,30571.912
12220,Saira Kant,North,Kitchen,Refrigerator Adipisci,4,41168.0,9097.57,48578.24
12235,Bhavin Agate,North,Home Decor,Cushion Quos,5,311932.0,44766.0,368079.76
12247,Nehmat Krish,North,Toys,Puzzle Voluptatem,1,41223.3,2711.47,48643.494
12249,Armaan Chaudhry,North,Groceries,Wheat Magnam,5,341830.0,20138.48,403359.39999999997
12253,Navya Barman,North,Sports,Dumbbells Provident,1,11222.55,1010.4,13242.608999999999
12256,Sumer Sanghvi,North,Beauty,Shampoo Aperiam,4,216061.2,28677.6,254952.216
12257,Aradhya Krish,North,Books,Biography Facilis,5,70175.0,16803.05,82806.5
12259,Jayan Bhatnagar,North,Groceries,Rice Eum,3,82995.3,14335.38,97934.454
12271,Bhamini Deo,North,Sports,Tennis Racket Debitis,5,44199.0,7158.43,52154.82
12277,Abram Brar,North,Books,Non-Fiction Molestiae,4,271944.0,23716.74,320893.92
12282,Miraya Majumdar,North,Groceries,Rice Quis,1,22349.7,2813.7,26372.646
12289,Mohanlal Ratti,North,Electronics,Smartwatch Harum,1,25028.25,4540.3,29533.335
12298,Misha Andra,North,Furniture,Table Voluptate,1,51339.0,9920.67,60580.02
12299,Rati Mall,North,Toys,Doll Ipsa,1,56140.0,4888.76,66245.2
12302,Gokul Kale,North,Sports,Tennis Racket Fugiat,4,210427.2,37602.44,248304.096
12304,Myra Baria,North,Toys,Action Figure Ab,2,142270.2,29485.65,167878.836
12311,Sana Borra,North,Books,Non-Fiction Quam,1,46733.0,3796.47,55144.939999999995
12315,Shamik Rout,North,Home Decor,Lamp Autem,1,45513.0,7593.86,53705.34
12318,Aaina Ramanathan,North,Groceries,Sugar Eveniet,2,57502.4,6993.82,67852.832
12328,Jivin Choudhry,North,Home Decor,Cushion Necessitatibus,3,78713.4,5221.27,92881.81199999999
12329,Hazel Ratti,North,Kitchen,Mixer Grinder Occaecati,4,75696.0,17454.75,89321.28
12331,Vardaniya Tella,North,Electronics,Headphones Totam,5,339844.5,82804.05,401016.50999999995
12342,Indrans Ram,North,Home Decor,Wall Art Ipsa,5,239296.5,14656.39,282369.87
12344,Anahi Chakraborty,North,Groceries,Spices Incidunt,1,41768.1,2494.26,49286.35799999999
12349,Adira Mahal,North,Clothing,Accessories Eveniet,2,43891.9,6699.61,51792.441999999995
12351,Ritvik Varma,North,Electronics,Headphones Aliquid,4,243910.8,48980.36,287814.74399999995
12355,Rohan Dada,North,Kitchen,Refrigerator Sapiente,2,118796.8,24380.89,140180.224
12363,Saira Kakar,North,Books,Fiction Magnam,3,192332.25,16746.64,226952.055
12364,Yashvi Chandran,North,Furniture,Cabinet Minima,3,59841.6,13615.75,70613.08799999999
12365,Vedika Dugal,North,Toys,Puzzle Corrupti,5,15640.0,3775.05,18455.2
12367,Armaan Taneja,North,Furniture,Bed Incidunt,3,59966.4,14461.24,70760.352
12389,Shayak Handa,North,Groceries,Sugar Aliquam,1,39994.2,6682.85,47193.155999999995
12390,Vidur Vala,North,Beauty,Perfume Quibusdam,1,54944.0,10985.4,64833.92
12391,Rati Sur,North,Sports,Cricket Bat Molestias,4,13729.4,830.97,16200.692
12393,Hunar Krishnan,North,Sports,Football Ex,2,42798.4,5163.93,50502.112
12394,Anahi Choudhry,North,Kitchen,Refrigerator Asperiores,5,3897.0,316.04,4598.46
12395,Yuvaan Aurora,North,Books,Biography Optio,2,116863.1,28129.25,137898.458
12400,Pari Shukla,North,Sports,Cricket Bat Eius,5,275228.0,64282.84,324769.04
12401,Vihaan Saran,North,Home Decor,Vase Sit,3,68364.0,9006.11,80669.51999999999
12406,Tushar Arya,North,Groceries,Rice Culpa,5,291137.75,35054.49,343542.545
12407,Vivaan Dhingra,North,Toys,Puzzle Quis,2,21426.3,3629.78,25283.033999999996
12412,Azad Tak,North,Home Decor,Vase In,1,46437.2,6423.32,54795.89599999999
12420,Renee Borah,North,Beauty,Perfume Neque,5,184662.5,43666.41,217901.75
12426,Saksham Goyal,North,Books,Comics Quibusdam,1,17459.1,1487.91,20601.737999999998
12434,Purab Chadha,North,Groceries,Sugar Qui,1,44779.0,9489.13,52839.219999999994
12436,Navya Sachar,North,Toys,Board Game Tenetur,3,94184.25,12134.74,111137.415
12448,Shlok Dewan,North,Clothing,Shoes Vero,5,320278.25,58964.24,377928.33499999996
12449,Pihu Acharya,North,Home Decor,Lamp Minima,2,107553.6,16000.44,126913.248
12450,Rati Chhabra,North,Toys,Puzzle Sapiente,4,172070.6,22326.14,203043.308
12452,Anahi Sahni,North,Kitchen,Microwave Id,5,97529.0,9134.17,115084.22
12455,Sana Agarwal,North,Sports,Yoga Mat Odit,4,106966.4,14285.36,126220.35199999998
12456,Arnav Kurian,North,Furniture,Chair Sapiente,1,50415.3,2587.05,59490.054000000004
12460,Saira Vala,North,Electronics,Headphones Reiciendis,5,313015.5,46083.59,369358.29
12461,Shanaya Rout,North,Clothing,Women's Wear Distinctio,1,8587.8,2055.5,10133.604
12469,Emir Sandhu,North,Toys,Puzzle Consectetur,1,15838.2,2735.84,18689.076
12471,Ishaan Manne,North,Kitchen,Microwave Ipsum,4,290836.0,32501.93,343186.48
12473,Adah Bhatnagar,North,Home Decor,Cushion Mollitia,1,47514.6,6504.81,56067.227999999996
12478,Mohanlal Deshmukh,North,Clothing,Men's Wear Deleniti,3,21184.2,3520.75,24997.356
12480,Hansh Borah,North,Sports,Football Quam,1,45014.4,5198.44,53116.992
12482,Eshani Swaminathan,North,Electronics,Laptop Consequuntur,1,18787.2,3486.09,22168.896
12488,Indrans Dhar,North,Furniture,Sofa Sed,4,173167.2,40443.37,204337.296
12493,Faiyaz Chadha,North,Books,Non-Fiction Modi,4,24820.0,4229.35,29287.6
12499,Tushar Aurora,North,Clothing,Accessories Occaecati,2,81724.8,6693.5,96435.264
12500,Lagan Som,North,Clothing,Kids Wear Voluptatem,1,43378.0,3355.11,51186.04
12501,Kaira Bhatia,North,Electronics,Laptop Laboriosam,5,34689.25,4141.36,40933.314999999995
12503,Yakshit Chakraborty,North,Beauty,Perfume Repudiandae,4,259035.8,13021.68,305662.24399999995
12505,Heer Banik,North,Groceries,Oil Repellendus,3,102049.2,9696.14,120418.056
12508,Jivika Dey,North,Toys,Puzzle Quos,2,137878.0,30885.9,162696.03999999998
12509,Vanya Saha,North,Groceries,Rice Hic,5,116917.5,6165.95,137962.65
12510,Anvi Behl,North,Furniture,Sofa Sunt,5,183094.25,45442.08,216051.215
12515,Shray Sarma,North,Clothing,Women's Wear Mollitia,4,233160.0,25126.57,275128.8
12518,Kartik Chandran,North,Clothing,Women's Wear Optio,5,99368.0,5209.63,117254.23999999999
12530,Fateh Madan,North,Groceries,Oil Perspiciatis,4,136400.4,17050.92,160952.47199999998
12533,Hunar Chowdhury,North,Toys,Doll Ab,4,59371.2,6683.37,70058.01599999999
12539,Ojas Viswanathan,North,Beauty,Face Cream Illum,2,81152.8,12099.15,95760.304
12542,Myra Wason,North,Books,Textbook Itaque,2,102623.9,11001.93,121096.20199999999
12544,Uthkarsh Lalla,North,Books,Comics Non,1,6848.55,1196.98,8081.289
12545,Trisha Sharaf,North,Electronics,Headphones Repudiandae,3,9843.9,2318.43,11615.802
12549,Dishani Lad,North,Books,Fiction Illum,5,120630.0,11786.01,142343.4
12556,Zara Swaminathan,North,Home Decor,Cushion Praesentium,3,164584.65,18249.62,194209.887
12558,Bhamini Chatterjee,North,Furniture,Sofa Ipsum,4,250801.0,52016.65,295945.18
12559,Kiara Kuruvilla,North,Sports,Yoga Mat Eligendi,5,190560.0,32518.37,224860.8
12561,Sana Vyas,North,Home Decor,Wall Art Facilis,3,116460.0,10292.25,137422.8
12563,Siya Mammen,North,Electronics,Laptop Libero,3,154557.0,29198.8,182377.25999999998
12565,Keya Vohra,North,Toys,Board Game Beatae,4,182362.0,18553.72,215187.15999999997
12569,Jivin Baral,North,Home Decor,Clock Odit,2,58144.0,13459.28,68609.92
12570,Nayantara Issac,North,Kitchen,Mixer Grinder Iusto,4,199036.4,42664.44,234862.952
12575,Ishita Kuruvilla,North,Clothing,Accessories Quaerat,2,70016.4,12402.74,82619.35199999998
12576,Purab Khalsa,North,Beauty,Face Cream Earum,2,30672.0,2749.95,36192.96
12583,Manjari Chokshi,North,Toys,Action Figure Doloremque,1,61971.3,14880.57,73126.134
12590,Azad Khatri,North,Home Decor,Wall Art Numquam,4,273413.8,57713.74,322628.284
12594,Alia Chaudhari,North,Electronics,Mobile Itaque,1,5985.6,426.49,7063.008
12595,Aarna Dugar,North,Electronics,Headphones Quae,5,226674.75,21145.25,267476.20499999996
12600,Amani Andra,North,Sports,Football Repellendus,3,60822.0,4831.06,71769.95999999999
12603,Aarush Acharya,North,Groceries,Oil Nam,1,74205.45,8076.51,87562.431
12604,Indranil Toor,North,Furniture,Sofa Facere,4,69350.4,16957.84,81833.472
12608,Advik Bhatnagar,North,Electronics,Camera Blanditiis,4,208029.6,42129.51,245474.92799999999
12609,Neelofar Saraf,North,Kitchen,Refrigerator Consequuntur,5,171105.0,42580.32,201903.9
12621,Sana Sule,North,Books,Biography Ipsa,3,2050.2,433.45,2419.236
12624,Jhanvi Sinha,North,Kitchen,Microwave Necessitatibus,1,11869.3,1559.81,14005.773999999998
12626,Hunar Lalla,North,Furniture,Cabinet Natus,3,97338.9,22647.53,114859.90199999999
12630,Yashvi Sarin,North,Sports,Dumbbells Voluptate,2,55274.8,9564.03,65224.264
12637,Samiha Golla,North,Clothing,Men's Wear Soluta,2,98150.0,13045.79,115817.0
12644,Ritvik Grewal,North,Home Decor,Vase Ducimus,3,137672.1,23820.28,162453.078
12645,Hansh Krish,North,Toys,Board Game Harum,2,136432.0,33682.96,160989.75999999998
12655,Ivan Varughese,North,Beauty,Lipstick Eaque,2,132170.0,18277.29,155960.6
12656,Indranil Raj,North,Sports,Dumbbells Odio,3,20235.0,1635.15,23877.3
12658,Nehmat Khare,North,Home Decor,Cushion At,4,100054.4,17424.82,118064.19199999998
12659,Parinaaz Dayal,North,Beauty,Face Cream Repudiandae,3,145482.0,17219.03,171668.75999999998
12666,Kismat Chand,North,Home Decor,Clock Deserunt,5,140633.25,34618.19,165947.235
12668,Mahika Ganesh,North,Home Decor,Cushion Laborum,4,251334.8,25825.56,296575.06399999995
12669,Kaira Mannan,North,Books,Fiction Possimus,2,15103.1,1095.15,17821.658
12671,Kiara Bahl,North,Kitchen,Refrigerator Ducimus,5,233049.25,14776.65,274998.115
12676,Madhav Guha,North,Books,Fiction Itaque,3,16551.0,1712.4,19530.18
12677,Anay Sandal,North,Clothing,Shoes Ducimus,5,140908.5,14301.31,166272.03
12682,Ritvik Sandhu,North,Home Decor,Vase In,2,97323.7,20200.91,114841.96599999999
12686,Amira Jain,North,Clothing,Women's Wear Minima,3,44737.2,9603.14,52789.89599999999
12687,Renee Sabharwal,North,Home Decor,Cushion Qui,2,54444.6,5481.82,64244.628
12688,Bhavin Krishnan,North,Electronics,Camera Ea,5,103364.0,12412.99,121969.51999999999
12695,Ishaan Tara,North,Kitchen,Cookware Set Accusamus,2,64222.2,11768.21,75782.196
12701,Jayan Handa,North,Beauty,Shampoo Enim,5,284796.0,34565.09,336059.27999999997
12706,Indranil Master,North,Groceries,Rice Illum,4,236803.2,30264.37,279427.776
12709,Renee Luthra,North,Electronics,Headphones Suscipit,3,167464.8,27314.23,197608.46399999998
12710,Manjari Kar,North,Kitchen,Microwave Vel,3,26831.1,2162.51,31660.697999999997
12715,Divij Varma,North,Kitchen,Juicer Enim,3,96417.0,5780.97,113772.06
12716,Sana Trivedi,North,Toys,Action Figure Libero,5,80015.0,5568.38,94417.7
12717,Biju Chandra,North,Beauty,Foundation Ipsa,1,62831.2,8239.7,74140.81599999999
12720,Veer Bhardwaj,North,Beauty,Foundation Nobis,5,88530.5,6937.95,104465.98999999999
12727,Manjari Gill,North,Toys,RC Car Quia,4,311072.0,54804.85,367064.95999999996
12731,Saksham Borde,North,Groceries,Rice Cum,1,13461.3,911.03,15884.333999999999
12738,Ivana Tripathi,North,Toys,Puzzle Asperiores,1,54449.3,5391.39,64250.174
12741,Kaira Ratta,North,Furniture,Cabinet Aliquam,5,302160.0,19963.71,356548.8
12743,Vedika Jain,North,Sports,Football Ea,5,21175.5,3963.23,24987.09
12746,Oorja Kanda,North,Sports,Football Sequi,1,71441.1,6861.7,84300.498
12753,Siya Dutta,North,Books,Comics Laborum,4,97430.4,5988.62,114967.87199999999
12755,Jivin Sood,North,Toys,Action Figure Repudiandae,5,27890.0,1860.7,32910.2
12759,Lagan Sridhar,North,Kitchen,Refrigerator Quasi,1,32007.4,5869.21,37768.731999999996
12764,Arnav Bava,North,Books,Textbook Quae,1,49852.2,3203.67,58825.59599999999
12779,Hrishita Reddy,North,Books,Textbook Illo,4,148505.6,11976.6,175236.608
12796,Badal Rama,North,Groceries,Oil Quis,3,91956.0,15507.65,108508.07999999999
12798,Fateh Jha,North,Kitchen,Refrigerator Fuga,4,76150.4,10882.58,89857.472
12802,Madhav Bhatti,North,Books,Non-Fiction Maiores,2,59337.0,6148.85,70017.66
12810,Amani Verma,North,Books,Biography Accusamus,2,62236.8,5609.48,73439.424
12815,Damini Tandon,North,Home Decor,Lamp Illo,4,45667.2,7422.94,53887.295999999995
12819,Lakshay Chad,North,Beauty,Lipstick Maiores,5,308624.0,23072.14,364176.32
12821,Yasmin Goswami,North,Groceries,Sugar Provident,4,285570.0,24832.66,336972.6
12823,Zaina Chokshi,North,Electronics,Laptop Ab,5,192312.0,29710.68,226928.15999999997
12824,Jayan Bawa,North,Furniture,Cabinet Officia,5,118064.0,12228.11,139315.52
12836,Kimaya Tara,North,Sports,Cricket Bat Dolore,3,17370.6,4006.36,20497.307999999997
12841,Riaan Mahal,North,Furniture,Chair Quo,1,63597.85,12212.62,75045.46299999999
12848,Navya Lad,North,Toys,Board Game Aperiam,3,110514.45,7595.13,130407.05099999999
12858,Tarini Sani,North,Toys,RC Car Quis,4,254768.4,19022.63,300626.712
12861,Shamik Agate,North,Sports,Football Porro,3,109029.6,24555.19,128654.928
12863,Khushi Baral,North,Electronics,Laptop Eum,3,184730.4,18623.33,217981.87199999997
12871,Rhea Sura,North,Kitchen,Refrigerator Corporis,2,1056.0,89.97,1246.08
12873,Armaan Tara,North,Kitchen,Microwave Molestiae,5,42104.75,9512.34,49683.604999999996
12875,Kimaya Iyengar,North,Books,Fiction Voluptas,4,271760.4,27433.78,320677.272
12884,Devansh Kaul,North,Electronics,Mobile A,1,31555.0,7762.5,37234.9
12887,Shanaya Raju,North,Books,Comics Soluta,5,180022.5,36746.22,212426.55
12892,Ritvik Bhatnagar,North,Furniture,Table Eveniet,4,86835.2,18547.36,102465.536
12894,Khushi Bhasin,North,Books,Non-Fiction Quidem,4,110367.4,14609.77,130233.53199999999
12898,Seher Dugar,North,Sports,Yoga Mat Ipsam,2,129052.1,30642.88,152281.478
12899,Kiara Kant,North,Kitchen,Juicer Possimus,2,69539.2,7371.72,82056.256
12903,Nirvaan Chakraborty,North,Furniture,Bed Dolorem,4,29156.4,7080.79,34404.552
12907,Alisha Dugal,North,Groceries,Oil Veniam,2,29643.8,7092.75,34979.683999999994
12910,Shaan Bath,North,Books,Fiction Dolorem,2,88794.6,9359.11,104777.628
12918,Vedika Dasgupta,North,Home Decor,Wall Art Voluptatem,4,83078.4,14421.83,98032.51199999999
12923,Hunar Sarma,North,Clothing,Men's Wear Labore,2,139545.0,21135.93,164663.1
12924,Heer Dara,North,Sports,Dumbbells Nostrum,2,76535.8,7558.5,90312.24399999999
12927,Ahana  Borah,North,Groceries,Sugar Nulla,3,13930.65,2507.65,16438.166999999998
12928,Reyansh Bahri,North,Electronics,Laptop Occaecati,2,123560.0,20415.59,145800.8
12929,Ojas Balakrishnan,North,Furniture,Bed Alias,4,246460.4,59284.02,290823.272
12932,Eshani Anand,North,Books,Non-Fiction A,1,11259.1,949.98,13285.738
12933,Bhavin Dora,North,Sports,Football Eos,2,23441.3,4454.78,27660.733999999997
12935,Piya Sani,North,Kitchen,Juicer Consequuntur,4,219256.2,37801.56,258722.316
12937,Uthkarsh Bahl,North,Home Decor,Cushion Sint,3,114960.0,11993.39,135652.8
12946,Indranil Ray,North,Electronics,Smartwatch Nesciunt,2,55367.3,5273.68,65333.414
12948,Raunak Buch,North,Books,Comics Nulla,5,274244.0,40371.89,323607.92
12953,Drishya Mahajan,North,Clothing,Men's Wear Nobis,1,18574.2,3472.99,21917.556
12955,Ishita Master,North,Groceries,Wheat Laborum,3,58701.0,7699.42,69267.18
12956,Keya Ratti,North,Books,Non-Fiction Blanditiis,4,115369.2,15008.08,136135.656
12957,Indrans Ahluwalia,North,Books,Biography Eius,4,118184.0,25056.82,139457.12
12967,Kimaya Dua,North,Toys,Action Figure Alias,5,147096.0,22451.03,173573.28
12972,Biju Malhotra,North,Toys,Doll Modi,3,199848.6,13439.84,235821.348
12973,Shlok Venkataraman,North,Home Decor,Cushion Recusandae,3,175054.5,40811.14,206564.31
12974,Vanya Anand,North,Beauty,Perfume Unde,5,225845.0,34447.83,266497.1
12982,Advika Bal,North,Beauty,Perfume Minus,4,62944.0,10997.43,74273.92
12987,Samiha Upadhyay,North,Sports,Yoga Mat Ea,3,83497.5,11950.92,98527.04999999999
12991,Rania Bal,North,Furniture,Table Delectus,1,75896.45,6114.17,89557.81099999999
12993,Yashvi Khurana,North,Clothing,Men's Wear Quidem,2,87667.3,21791.96,103447.414
13007,Zara Din,North,Groceries,Wheat Soluta,5,22890.0,2739.12,27010.199999999997
13014,Rania Sha,North,Home Decor,Wall Art Quia,5,282378.0,67947.89,333206.04
13017,Nehmat Bakshi,North,Sports,Football Nihil,1,31383.9,1697.65,37033.002
13018,Yasmin Choudhary,North,Groceries,Spices Nulla,2,63708.0,9996.08,75175.44
13030,Vidur Dutta,North,Beauty,Shampoo Commodi,5,263075.0,30507.31,310428.5
13039,Damini Hora,North,Home Decor,Lamp Praesentium,2,88115.4,11763.57,103976.17199999999
13040,Aaryahi Taneja,North,Electronics,Smartwatch Iste,5,106037.5,10712.41,125124.25
13045,Divit Koshy,North,Electronics,Camera Culpa,4,66473.4,10615.49,78438.612
13046,Lakshay Devan,North,Books,Biography Laboriosam,3,100515.0,12501.44,118607.7
13049,Dhanuk Atwal,North,Electronics,Smartwatch Minus,2,139930.0,19954.53,165117.4
13052,Pranay Iyengar,North,Books,Non-Fiction Iste,4,111701.0,13191.05,131807.18
13067,Diya Buch,North,Electronics,Camera Corrupti,2,49987.8,6019.35,58985.604
13088,Charvi Ganesh,North,Kitchen,Cookware Set Esse,1,41038.2,8831.35,48425.075999999994
13089,Mishti Gupta,North,Electronics,Laptop Magnam,2,55303.2,13410.63,65257.77599999999
13090,Ishaan Madan,North,Beauty,Lipstick Eligendi,4,279183.6,37205.72,329436.6479999999
13092,Ryan Tank,North,Home Decor,Clock Quisquam,2,89578.8,15571.54,105702.984
13098,Adira Bala,North,Electronics,Smartwatch Quibusdam,5,249644.0,38502.6,294579.92
13101,Vanya Gade,North,Furniture,Sofa Sed,1,8771.15,1189.05,10349.956999999999
13102,Madhup Bumb,North,Electronics,Headphones Ut,2,34698.6,8270.92,40944.348
13106,Ira Bains,North,Kitchen,Mixer Grinder Quas,3,129648.6,27366.93,152985.348
13108,Dhanush Tandon,North,Kitchen,Juicer Voluptatem,2,129704.0,28406.79,153050.72
13111,Siya Subramaniam,North,Toys,Action Figure Magni,2,33288.0,7421.63,39279.84
13114,Dharmajan Kapadia,North,Electronics,Mobile Deserunt,4,11985.2,2016.93,14142.536
13127,Zeeshan Gala,North,Toys,Board Game Itaque,5,206729.5,28479.14,243940.81
13129,Kabir Golla,North,Sports,Dumbbells Odio,2,11109.5,1550.18,13109.21
13132,Hansh Sankaran,North,Electronics,Mobile Facilis,4,29415.6,5836.71,34710.407999999996
13143,Romil Dugal,North,Electronics,Headphones Libero,4,198224.0,31757.71,233904.31999999998
13146,Nakul Chand,North,Clothing,Accessories Corporis,5,295200.0,63951.15,348336.0
13153,Vedika Mane,North,Clothing,Kids Wear Iure,4,2982.4,712.76,3519.232
13155,Shanaya Kapoor,North,Clothing,Men's Wear Odit,4,252507.8,47461.3,297959.20399999997
13157,Inaaya  Dara,North,Groceries,Wheat Distinctio,4,59603.2,4144.46,70331.776
13159,Tara Gill,North,Furniture,Cabinet Magnam,1,29299.5,3886.88,34573.409999999996
13161,Ritvik Dash,North,Home Decor,Cushion Et,3,106686.9,5726.62,125890.54199999999
13168,Ishita Chacko,North,Books,Biography Sed,5,65932.0,10865.77,77799.76
13172,Dhanuk Din,North,Electronics,Camera Vero,4,166028.8,37882.17,195913.98399999997
13173,Taimur Banerjee,North,Kitchen,Mixer Grinder Animi,5,169227.0,29678.19,199687.86
13180,Kismat Das,North,Home Decor,Lamp Illo,4,81539.2,4892.61,96216.256
13191,Jayan Vasa,North,Groceries,Oil Sequi,1,16219.0,2677.64,19138.42
13198,Nayantara Savant,North,Books,Textbook Saepe,5,112822.0,18546.81,133129.96
13202,Tejas Bhardwaj,North,Groceries,Sugar Ab,1,65347.15,16285.2,77109.637
13204,Vritika Gopal,North,Kitchen,Mixer Grinder Sed,1,60556.55,14619.27,71456.729
13207,Mehul Bhatti,North,Sports,Cricket Bat Debitis,2,65144.0,12519.71,76869.92
13210,Jayant Atwal,North,Kitchen,Juicer Corporis,1,35884.8,7383.66,42344.064
13212,Shlok Bose,North,Groceries,Rice Quos,1,52886.15,13146.08,62405.657
13216,Sahil Srinivasan,North,Books,Textbook Voluptatem,5,32989.5,1892.49,38927.61
13218,Umang Barad,North,Home Decor,Wall Art Odit,1,7436.6,1019.65,8775.188
13220,Yuvraj  Deo,North,Electronics,Camera Ipsam,4,68904.4,13538.12,81307.192
13224,Samaira Mane,North,Sports,Cricket Bat Officia,5,114280.25,5890.91,134850.695
13225,Indrajit Rao,North,Groceries,Rice Aliquid,5,67554.5,16412.51,79714.31
13230,Prerak Dora,North,Sports,Cricket Bat Assumenda,2,120024.0,16077.34,141628.32
13232,Ishaan Sagar,North,Books,Non-Fiction Perferendis,5,21484.25,3028.34,25351.414999999997
13233,Trisha Kari,North,Beauty,Shampoo Minus,1,43412.4,2964.82,51226.632
13236,Advika Majumdar,North,Toys,RC Car Blanditiis,2,8467.7,2114.6,9991.886
13243,Trisha Balan,North,Clothing,Men's Wear Ea,2,86414.4,15869.6,101968.99199999998
13245,Adah Raj,North,Sports,Tennis Racket Quos,3,53667.3,8819.86,63327.414
13246,Anahi Aggarwal,North,Toys,Board Game Modi,4,94965.8,19774.72,112059.644
13253,Onkar Kohli,North,Beauty,Shampoo Labore,5,33468.75,7825.74,39493.125
13276,Tushar Sachdev,North,Furniture,Bed Odit,1,14345.0,2600.55,16927.1
13277,Mamooty Hans,North,Electronics,Camera Culpa,2,111292.5,25461.54,131325.15
13279,Samar Upadhyay,North,Electronics,Camera Placeat,5,174989.5,16206.53,206487.61
13281,Lakshay Dhar,North,Electronics,Laptop Non,1,56967.0,13168.07,67221.06
13282,Ranbir Dugal,North,Books,Comics A,3,24295.2,1858.6,28668.336
13296,Nitara Sahota,North,Beauty,Lipstick Aliquam,3,175645.5,33038.94,207261.69
13301,Renee Ganesan,North,Beauty,Face Cream Nulla,5,181065.0,32530.95,213656.69999999998
13305,Anvi Kapoor,North,Home Decor,Lamp Dolorum,2,91439.6,21533.1,107898.728
13311,Alia Bhasin,North,Beauty,Lipstick Ea,4,10362.6,703.11,12227.868
13314,Dhanush Varughese,North,Electronics,Headphones Deleniti,4,83299.2,16206.55,98293.056
13316,Umang Gulati,North,Books,Biography Eos,4,220789.2,18417.03,260531.256
13320,Tarini Sarna,North,Home Decor,Cushion Iste,3,195771.15,28791.58,231009.957
13328,Prerak Sankaran,North,Groceries,Wheat Voluptate,2,14160.7,3203.36,16709.626
13335,Hunar Sachdev,North,Sports,Cricket Bat Voluptates,4,204336.0,47304.96,241116.47999999998
13341,Eshani Kade,North,Beauty,Foundation Asperiores,1,40352.0,6953.96,47615.36
13345,Vritika Devi,North,Kitchen,Mixer Grinder Consequuntur,3,90020.7,11939.1,106224.42599999999
13347,Samiha Setty,North,Electronics,Laptop Aliquam,5,233172.0,45500.62,275142.95999999996
13348,Shanaya Ramanathan,North,Sports,Tennis Racket Nobis,4,268260.0,17206.02,316546.8
13352,Shlok Bhandari,North,Toys,RC Car Iste,4,110394.6,17770.58,130265.628
13353,Mamooty Choudhry,North,Electronics,Laptop Doloribus,5,347787.0,51062.36,410388.66
13357,Himmat Gaba,North,Beauty,Lipstick Omnis,4,39576.0,6562.33,46699.68
13359,Samar Dhawan,North,Kitchen,Microwave Optio,2,154824.0,13864.89,182692.31999999998
13369,Stuvan Srinivas,North,Groceries,Spices Est,3,199049.4,30357.47,234878.292
13375,Tanya Sabharwal,North,Books,Fiction Iusto,2,70909.9,7013.61,83673.68199999999
13384,Adah Ratta,North,Beauty,Lipstick Modi,3,25660.8,2214.06,30279.744
13388,Ehsaan Ghosh,North,Groceries,Rice Ipsam,2,6209.6,685.22,7327.328
13390,Lagan Date,North,Clothing,Women's Wear Corporis,3,116980.2,26824.08,138036.636
13393,Dharmajan Lal,North,Home Decor,Cushion Inventore,2,119003.4,12002.32,140424.012
13395,Chirag Johal,North,Home Decor,Clock Accusantium,2,122958.0,21713.78,145090.44
13400,Farhan Dutt,North,Clothing,Accessories Veritatis,1,12934.8,2380.71,15263.063999999998
13407,Zain Goda,North,Beauty,Shampoo Fugit,2,88081.2,6582.94,103935.81599999999
13410,Purab Verma,North,Groceries,Wheat Nemo,1,9894.0,1105.99,11674.92
13412,Jhanvi Iyer,North,Toys,Action Figure Nihil,5,113824.0,27974.76,134312.32
13414,Eva Varghese,North,Books,Biography Minima,2,88359.2,19557.77,104263.85599999999
13417,Umang Hora,North,Clothing,Kids Wear Iusto,5,121176.0,19344.13,142987.68
13421,Yuvraj  Sarin,North,Toys,RC Car Omnis,1,42880.8,6261.54,50599.344
13428,Nitara Srinivas,North,Books,Textbook Beatae,5,102420.0,23303.66,120855.59999999999
13430,Seher Raja,North,Home Decor,Wall Art Saepe,5,282750.0,58546.01,333645.0
13434,Indranil Khare,North,Sports,Tennis Racket Laboriosam,1,12276.55,1865.77,14486.328999999998
13439,Hrishita Bajwa,North,Groceries,Wheat Neque,4,42228.0,8366.99,49829.04
